"lon" "lat" "Continent" "Type" "Name" "Acronym"
"10760" 139.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10761" 140.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10762" 141.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10763" 142.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10764" 143.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10765" 144.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10766" 145.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10767" 146.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10768" 147.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10769" 148.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10770" 149.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10771" 150.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10772" 151.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10773" 152.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10774" 153.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10775" 154.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10776" 155.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10777" 156.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10778" 157.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10779" 158.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10780" 159.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10781" 160.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10782" 161.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10783" 162.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10784" 163.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10785" 164.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10786" 165.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10787" 166.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10788" 167.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10789" 168.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10790" 169.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10791" 170.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10792" 171.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10793" 172.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10794" 173.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10795" 174.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10796" 175.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10797" 176.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10798" 177.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10799" 178.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10800" 179.5 60.5 "ASIA" "Land" "Russian-Far-East" "RFE"
"10801" -179.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10802" -178.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10803" -177.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10804" -176.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10805" -175.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10806" -174.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10807" -173.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10808" -172.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10809" -171.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10810" -170.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10811" -169.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10812" -168.5 59.5 "PACIFIC" "Ocean" "N.Pacific-Ocean" "NPO"
"10813" -167.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10814" -166.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10815" -165.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10816" -164.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10817" -163.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10818" -162.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10819" -161.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10820" -160.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10821" -159.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10822" -158.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10823" -157.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10824" -156.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10825" -155.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10826" -154.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10827" -153.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10828" -152.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10829" -151.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10830" -150.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10831" -149.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10832" -148.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10833" -147.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10834" -146.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10835" -145.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10836" -144.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10837" -143.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10838" -142.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10839" -141.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10840" -140.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10841" -139.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10842" -138.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10843" -137.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10844" -136.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10845" -135.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10846" -134.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10847" -133.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10848" -132.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10849" -131.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10850" -130.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10851" -129.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10852" -128.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10853" -127.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10854" -126.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10855" -125.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10856" -124.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10857" -123.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10858" -122.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10859" -121.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10860" -120.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10861" -119.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10862" -118.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10863" -117.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10864" -116.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10865" -115.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10866" -114.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10867" -113.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10868" -112.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10869" -111.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10870" -110.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10871" -109.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10872" -108.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10873" -107.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10874" -106.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10875" -105.5 59.5 "NORTH-AMERICA" "Land" "N.W.North-America" "NWN"
"10876" -104.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10877" -103.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10878" -102.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10879" -101.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10880" -100.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10881" -99.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10882" -98.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10883" -97.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10884" -96.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10885" -95.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10886" -94.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10887" -93.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10888" -92.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10889" -91.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10890" -90.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10891" -89.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10892" -88.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10893" -87.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10894" -86.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10895" -85.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10896" -84.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10897" -83.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10898" -82.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10899" -81.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10900" -80.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10901" -79.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10902" -78.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10903" -77.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10904" -76.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10905" -75.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10906" -74.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10907" -73.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10908" -72.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10909" -71.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10910" -70.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10911" -69.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10912" -68.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10913" -67.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10914" -66.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10915" -65.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10916" -64.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10917" -63.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10918" -62.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10919" -61.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10920" -60.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10921" -59.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10922" -58.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10923" -57.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10924" -56.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10925" -55.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10926" -54.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10927" -53.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10928" -52.5 59.5 "NORTH-AMERICA" "Land" "N.E.North-America" "NEN"
"10929" -51.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10930" -50.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10931" -49.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10932" -48.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10933" -47.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10934" -46.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10935" -45.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10936" -44.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10937" -43.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10938" -42.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10939" -41.5 59.5 "POLAR" "Land" "Greenland/Iceland" "GIC"
"10940" -40.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10941" -39.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10942" -38.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10943" -37.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10944" -36.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10945" -35.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10946" -34.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10947" -33.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10948" -32.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10949" -31.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10950" -30.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10951" -29.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10952" -28.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10953" -27.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10954" -26.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10955" -25.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10956" -24.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10957" -23.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10958" -22.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10959" -21.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10960" -20.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10961" -19.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10962" -18.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10963" -17.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10964" -16.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10965" -15.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10966" -14.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10967" -13.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10968" -12.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10969" -11.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10970" -10.5 59.5 "ATLANTIC" "Ocean" "N.Atlantic-Ocean" "NAO"
"10971" -9.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10972" -8.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10973" -7.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10974" -6.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10975" -5.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10976" -4.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10977" -3.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10978" -2.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10979" -1.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10980" -0.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10981" 0.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10982" 1.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10983" 2.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10984" 3.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10985" 4.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10986" 5.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10987" 6.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10988" 7.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10989" 8.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10990" 9.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10991" 10.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10992" 11.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10993" 12.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10994" 13.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10995" 14.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10996" 15.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10997" 16.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10998" 17.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"10999" 18.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11000" 19.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11001" 20.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11002" 21.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11003" 22.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11004" 23.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11005" 24.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11006" 25.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11007" 26.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11008" 27.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11009" 28.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11010" 29.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11011" 30.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11012" 31.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11013" 32.5 59.5 "EUROPE" "Land" "N.Europe" "NEU"
"11014" 33.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11015" 34.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11016" 35.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11017" 36.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11018" 37.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11019" 38.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11020" 39.5 59.5 "EUROPE" "Land" "West&Central-Europe" "WCE"
"11021" 40.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11022" 41.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11023" 42.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11024" 43.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11025" 44.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11026" 45.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11027" 46.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11028" 47.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11029" 48.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11030" 49.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11031" 50.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11032" 51.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11033" 52.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11034" 53.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11035" 54.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11036" 55.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11037" 56.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11038" 57.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11039" 58.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11040" 59.5 59.5 "EUROPE" "Land" "E.Europe" "EEU"
"11041" 60.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11042" 61.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11043" 62.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11044" 63.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11045" 64.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11046" 65.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11047" 66.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11048" 67.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11049" 68.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11050" 69.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11051" 70.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11052" 71.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11053" 72.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11054" 73.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11055" 74.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11056" 75.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11057" 76.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11058" 77.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11059" 78.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11060" 79.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11061" 80.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11062" 81.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11063" 82.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11064" 83.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11065" 84.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11066" 85.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11067" 86.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11068" 87.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11069" 88.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11070" 89.5 59.5 "ASIA" "Land" "W.Siberia" "WSB"
"11071" 90.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11072" 91.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11073" 92.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11074" 93.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11075" 94.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11076" 95.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11077" 96.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11078" 97.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11079" 98.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11080" 99.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11081" 100.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11082" 101.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11083" 102.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11084" 103.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11085" 104.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11086" 105.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11087" 106.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11088" 107.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11089" 108.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11090" 109.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11091" 110.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11092" 111.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11093" 112.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11094" 113.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11095" 114.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11096" 115.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11097" 116.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
"11098" 117.5 59.5 "ASIA" "Land" "E.Siberia" "ESB"
